0xff815638,_GetSystemTime
0xffa72520,CalculateSinkZoomPosition_FW
0xffa72684,CalculateZoomBacklashValue_FW
0xffa731c0,CalculateZoomBrakeValue_FW
0xffa7299c,CalculateZoomPosition_FW
0xffa723bc,CalculateZoomResetHysteresis_FW
0xffa7188c,CalibrateDraftWhiteBalance_FW
0xffa718b8,CalibrateFrameWhiteBalance_FW
0xffa6d518,CancelAdj_AEMode_FW
0xffa68cb8,CancelAdjCdsMode_FW
0xff8166d4,CancelHPTimer
0xff8159dc,CancelTimer
0xff8a2318,Capture.Create_FW
0xff8a23a8,Capture.Delete_FW
0xff93dbb8,CaptureModeChange_FW
0xff93d168,CaptureModePreFixed_FW
0xff8c2338,CdsDrv.CorrectCdsOBBrimming_FW
0xff8c2a9c,CdsDrv.Create_FW
0xff8c2150,CdsDrv.CreateCdsGainController_FW
0xff8c2af0,CdsDrv.Delete_FW
0xff8c2174,CdsDrv.DeleteCdsGainController_FW
0xff8c2250,CdsDrv.GetCdsGain_FW
0xff8c20a0,CdsDrv.GetCdsGainForAdjustment_FW
0xff8c2108,CdsDrv.GetCdsOBForAdjustment_FW
0xff8c255c,CdsDrv.GetCdsRegisterImage_FW
0xff8c22fc,CdsDrv.GetCdsSpecOfADBitRate_FW
0xff8c2308,CdsDrv.GetDeltaSv_FW
0xff8c2548,CdsDrv.GetLowPowerMode_FW
0xff8c23e0,CdsDrv.GetOBEvaluationValueForWide_FW
0xff8c24f8,CdsDrv.GetPBA_FW
0xff8c24e4,CdsDrv.GetPBC_FW
0xff8c24a8,CdsDrv.GetPGAGain_FW
0xff8c24bc,CdsDrv.GetSHAMPfsel_FW
0xff8c24d0,CdsDrv.GetSHSWfsel_FW
0xff8c2520,CdsDrv.GetVcomp_FW
0xff8c250c,CdsDrv.GetVshamp_FW
0xff8c213c,CdsDrv.ReloadCdsTable_FW
0xff8c22b4,CdsDrv.SelectGainCurveForNarrowDraft_FW
0xff8c22e4,CdsDrv.SelectGainCurveForWholeParallel_FW
0xff8c22cc,CdsDrv.SelectGainCurveForWholeSerial_FW
0xff8c229c,CdsDrv.SelectGainCurveForWideDraft_FW
0xff8c2034,CdsDrv.SetCdsAdjustmentMode_FW
0xff8c21a8,CdsDrv.SetCdsGain_FW
0xff8c2054,CdsDrv.SetCdsGainApexForAdjustment_FW
0xff8c2064,CdsDrv.SetCdsGainForAdjustment_FW
0xff8c2044,CdsDrv.SetCdsNormalMode_FW
0xff8c20d0,CdsDrv.SetCdsOBForAdjustment_FW
0xff8c2574,CdsDrv.SetCdsRegisterImage_FW
0xff8c2534,CdsDrv.SetLowPowerMode_FW
0xff8c246c,CdsDrv.SetPBA_FW
0xff8c2458,CdsDrv.SetPBC_FW
0xff8c241c,CdsDrv.SetPGAGain_FW
0xff8c2430,CdsDrv.SetSHAMPfsel_FW
0xff8c2444,CdsDrv.SetSHSWfsel_FW
0xff8c2494,CdsDrv.SetVcomp_FW
0xff8c2480,CdsDrv.SetVshamp_FW
0xffa49e68,ChangeFocusDistanceToPosition_FW
0xffa49e80,ChangeFocusDistanceToPositionForAdjust_FW
0xff8c51ac,ChangeImagerToAlternateDraft_FW
0xff8c51bc,ChangeImagerToJetDraft_FW
0xff8c519c,ChangeImagerToNarrowDraft_FW
0xff8c51cc,ChangeImagerToPetitNarrow_FW
0xff8c517c,ChangeImagerToSuperWideDraft_FW
0xff8c516c,ChangeImagerToWholeParallel_FW
0xff8c5154,ChangeImagerToWholeSerial_FW
0xff8c518c,ChangeImagerToWideDraft_FW
0xffa6ca9c,ChargeStrobe_FW
0xff8218bc,CheckAllEventFlag
0xff8218ac,CheckAnyEventFlag
0xffa7738c,CheckCamTable_FW
0xffa766c0,CheckFocusReset_FW
0xff81e5ac,CheckSumAll_FW
0xff821cb4,ClearEventFlag
0xffa63d6c,ClearFactoryMode_FW
0xffa57af0,ClearPM3ByFs_FW
0xffa57ae0,ClearPM3ByGpio_FW
0xffa9d664,ClearScriptDebugMode2_FW
0xffa9d574,ClearScriptDebugMode_FW
0xffac265c,close
0xffac265c,close_FW
0xff81ad1c,CloseConsole_FW
0xffabe490,closedir
0xffa59854,CloseMechaShutterEvent_FW
0xffa692dc,CloseMShutter_FW
0xff93e5a4,ColorModeChanged_FW
0xff9c0b4c,CompleteImage_FW
0xffa7c290,CompletePrepareTestRec_FW
0xff9c0c5c,CompleteResizeImage_FW
0xff95fae0,ControlEventHandler_FW
0xffa00f20,ControlViewEvent_FW
0xff93e674,ConverterNone_FW
0xff93e67c,ConverterTele_FW
0xff93e684,ConverterWide_FW
0xffa6ab88,ConvertToPositionWithDistanceAndZoomPoint_FW
0xffa68dc8,ConvertTvToExposureTime_FW
0xff81a9ac,CPrintf_FW
0xff81aa88,CPutChar_FW
0xffac2c94,creat_FW
0xffa64be8,CreateAdjustmentTableMirror_FW
0xff822c30,CreateBinarySemaphore
0xff814ffc,CreateBinarySemaphoreStrictly
0xff950e0c,CreateController_FW
0xff822c40,CreateCountingSemaphore
0xff822c40,CreateCountingSemaphore_FW
0xff815068,CreateCountingSemaphoreStrictly
0xffa77bf8,CreateDefectCorrectProgram_FW
0xff95d6e8,CreateDialogBox_FW
0xff95f83c,CreateDialogItem_FW
0xff9e5d94,CreateDpConnectController_FW
0xff8215bc,CreateEventFlag
0xff814f90,CreateEventFlagStrictly
0xff9df3bc,CreateLanguageMenu_FW
0xff9afe10,CreateMagnifyController_FW
0xff821f94,CreateMessageQueue
0xff814f2c,CreateMessageQueueStrictly
0xff9b5df8,CreateMultiPlayController_FW
0xff817f14,CreateProxyOfEventProcedure_FW
0xff824958,CreateRecursiveLock
0xff8150d0,CreateRecursiveLockStrictly
0xff9b6d14,CreateSelectSound_FW
0xff9b6cf0,CreateSelectStartupImage_FW
0xff823784,CreateTask
0xff823784,CreateTask_FW
0xff814eac,CreateTaskStrictly
0xffa40790,CreateVcomUart_FW
0xff923c68,D_Enable_FW
0xff925014,D_Off_FW
0xff924fec,D_On_FW
0xff924f94,D_Type_FW
0xff9fc380,DBG_changeTraceLevel_FW
0xff93eee4,DeactivateImageSystem_FW
0xff814c10,DebugAssert
0xff9a0358,DecodeImgCompleteCBR_FW
0xff91fc60,DefectCorrect.Initialize_FW
0xff91fcb4,DefectCorrect.Terminate_FW
0xff950ec4,DeleteController_FW
0xff95d8cc,DeleteDialogBox_FW
0xff95da78,DeleteDialogBoxAfterGetTopOfControl_FW
0xff95f990,DeleteDialogItem_FW
0xff9e5fc4,DeleteDpConnectController_FW
0xff8216c8,DeleteEventFlag
0xff8699b4,DeleteFile_Fut
0xff95dc14,DeleteItemFromDialogBox_FW
0xff9df560,DeleteLanguageMenu_FW
0xff9aff28,DeleteMagnifyController_FW
0xff8220e4,DeleteMessageQueue
0xff9b5ce4,DeleteMultiPlayController_FW
0xff817f9c,DeleteProxyOfEventProcedure_FW
0xff824a74,DeleteRecursiveLock
0xff9b6d30,DeleteSelectSound_FW
0xff9b6d04,DeleteSelectStartupImage_FW
0xff822d4c,DeleteSemaphore
0xff822d4c,DeleteSemaphore_FW
0xffa408c4,DeleteVcomUart_FW
0xff9222d4,DetectEvfDefect_FW
0xff9222ec,DetectMovieDefect_FW
0xff9222a4,DetectSensitiveDefect_FW
0xff9222bc,DetectWhiteDefect_FW
0xff94f828,DeviceFailure_FW
0xff955ae4,DisableAutoShutdown_FW
0xff93f27c,DisableCaptureLog_FW
0xffa7e1f4,DisableDebugLogMode_FW
0xffa49778,DisableFocusPiCircuit_FW
0xffa49708,DisableMechaCircuit_FW
0xffa7e220,DisableMemoryCheckMode_FW
0xff994140,DisableMovieController_FW
0xffa092d0,DisableNotificationPTP_FW
0xff8c9eb8,DisableOBClampField_FW
0xff96c3fc,DisableRefreshPhysicalScreen_FW
0xffa497c4,DisableZoomEncoderCircuit_FW
0xffa49798,DisableZoomPiCircuit_FW
0xff9242d4,DispCon_GetVideoAdjParameter_FW
0xff9246dc,DispCon_SaveVideoAdjParameter_FW
0xff924f94,DispCon_SetDisplayType_FW
0xff92413c,DispCon_SetVideoAdjParameter_FW
0xff924d40,DispCon_ShowBitmapColorBar
0xff924d40,DispCon_ShowBitmapColorBar_FW
0xff924d24,DispCon_ShowBlackChart_FW
0xff924820,DispCon_ShowColorBar_FW
0xff9249f4,DispCon_ShowFiveStep_FW
0xff9244f8,DispCon_ShowVideoAdjParameter_FW
0xff924cc4,DispCon_ShowWhiteChart_FW
0xff925014,DispCon_TurnOffDisplay_FW
0xff924fec,DispCon_TurnOnDisplay_FW
0xff923c54,DispDev_EnableEventProc_FW
0xff9addf0,DisplayBusyOnScreen_FW
0xff95e140,DisplayDialogBox_FW
0xffa63a10,DisplayFactoryMode_FW
0xff9add3c,DisplayMessage_FW
0xff9ae22c,DisplayScreenMessage_FW
0xff93e624,DisplayTypeChanged_FW
0xff93e058,DoAELock
0xff93e058,DoAELock_FW
0xff93de38,DoAFLock
0xff93de38,DoAFLock_FW
0xff81e950,Download_FW
0xff95e52c,DrawBinaryBitmapToDialog_FW
0xff95fa2c,DrawDialogItem_FW
0xff95e3dc,DrawStringToDialog_FW
0xff82ef40,Driver_EnableEventProc_FW
0xffa9e88c,Dump32_FW
0xffa645ac,DumpAdjArea_FW
0xffa645d4,DumpAdjMirror_FW
0xffa797c4,DumpTransparentMemoryItem_FW
0xff945fd0,DvlpDbg_RegisterEvent_FW
0xff900e60,EF.AvTvDg_FW
0xff900f74,EF.CurtainSynchro_FW
0xff9003e4,EF.DummyCharge_FW
0xff9003f8,EF.DummyChargeLevel_FW
0xff90112c,EF.EFBrtValue_FW
0xff900f44,EF.FlashAdjust_FW
0xff900ee4,EF.GetAvTvDg_FW
0xff9018a8,EF.GetEnvData_FW
0xff90086c,EF.GetExposureValue_FW
0xff9008dc,EF.IsMacro_FW
0xff9006b8,EF.PrepareFlash_FW
0xff90048c,EF.SetPossibleFlashCount_FW
0xff900414,EF.StartEFCharge_FW
0xff900570,EF.StartInternalMainFlash_FW
0xff90052c,EF.StartInternalPreFlash_FW
0xff900a88,EF.StartMainFlash_FW
0xff900930,EF.StartPreFlash_FW
0xff900474,EF.StopEFCharge_FW
0xff93d398,EmergencyOfLens_FW
0xff955afc,EnableAutoShutdown_FW
0xff93f274,EnableCaptureLog_FW
0xffa7e1dc,EnableDebugLogMode_FW
0xffa49768,EnableFocusPiCircuit_FW
0xff821f48,EnableInterrupt
0xffa496f8,EnableMechaCircuit_FW
0xffa7e208,EnableMemoryCheckMode_FW
0xff99412c,EnableMovieController_FW
0xffa092e4,EnableNotificationPTP_FW
0xff8c9ea0,EnableOBClampField_FW
0xff96c3e8,EnableRefreshPhysicalScreen_FW
0xffa497b4,EnableZoomEncoderCircuit_FW
0xffa49788,EnableZoomPiCircuit_FW
0xff9bc600,EndMarkDpof_FW
0xff885988,EngDrvBits
0xff885954,EngDrvOut
0xff885974,EngDrvRead
0xff8a21d8,EngineDriver.Create_FW
0xff8a2208,EngineDriver.Delete_FW
0xff93eacc,EnterToAELockEVF_FW
0xff93df9c,EnterToCompensationEVF_FW
0xff98b5e4,EnterToDisplayOff_FW
0xff93dc6c,EnterToManualFocus_FW
0xff93d600,EnterToPlayFromRec_FW
0xff93d534,EnterToRecFromPlay_FW
0xff93f0b0,EnterToRemoteCaptureMode_FW
0xffa6458c,EraseAdjustmentArea_FW
0xffa64f7c,EraseFRomShadingArea_FW
0xff8251f8,EraseSectorOfRom_FW
0xff81eba8,EraseSignature_FW
0xffabec5c,errnoOfTaskGet
0xff9559e0,EvntTbl_SetScriptMode_FW
0xff81756c,ExecuteEventProcedure_FW
0xffa99524,ExecuteFirmUpgrade_FW
0xffa48000,ExecuteLoadTest_FW
0xff988cf4,ExecuteResetFactoryWithRomWrite_FW
0xff93f25c,ExecuteScript_FW
0xffa7c594,ExecuteTestRec_FW
0xffa7c6dc,ExecuteTestRecCF_FW
0xff93eb70,ExitFromAELockEVF_FW
0xff93dfdc,ExitFromCompensationEVF_FW
0xff93dcac,ExitFromManualFocus_FW
0xff93f0b8,ExitFromRemoteCaptureMode_FW
0xff93ed74,ExitShooting_FW
0xff823b44,ExitTask
0xff823b44,ExitTask_FW
0xff93f238,ExitTestRec_FW
0xff817744,ExportToEventProcedure_FW
0xffa9e59c,ExtractAssertObject_FW
0xff9249f4,F_Step_FW
0xffa66238,FA.Create_FW
0xffa6626c,FA.Delete_FW
0xff94f7ac,FatalError_FW
0xff869af4,Fclose_Fut
0xff869d08,Feof_Fut
0xff869d40,Fflush_Fut
0xff869c78,Fgets_Fut
0xff86cb58,File_RegistDebugEventProc_FW
0xff95e37c,FillRectangleToDialog_FW
0xffa6d42c,FixAEWithCompensation_FW
0xff93e13c,FixProgramShift_FW
0xff93d42c,FlushWriteCache_FW
0xffa6d378,FocusAEWithCompensation_FW
0xff869ab8,Fopen_Fut
0xff869bd8,Fread_Fut
0xffa7e8e8,FreeBufferForSoundRec_FW
0xff81eb10,FreeMemory
0xff81eb10,FreeMemory_FW
0xffa77bb8,FreeWhiteDefectData_FW
0xff869cc0,Fseek_Fut
0xff869c28,Fwrite_Fut
0xff922304,GenerateProgramCorrectsDefectivePixel_FW
0xffa4238c,GetAdChValue_FW
0xffa64674,GetAdjTableMapVersion_FW
0xffa64684,GetAdjTableValueVersion_FW
0xffa6462c,GetAdjTableVersion_FW
0xffa42410,GetAdVBattBottom_FW
0xffa677b4,GetAEIntegralServiceMode_FW
0xffa66f78,GetAEIntegralValue_FW
0xffa67514,GetAEIntegralValueWithFix_FW
0xffa6e8a0,GetAEResult_FW
0xff93f10c,GetAllJpegSize_FW
0xffa6716c,GETALTERNATEEVALUATIONVALUEWITHMECHASHUTTER_FW
0xffa486ac,GetBatteryTemperature
0xffa486ac,GetBatteryTemperature_FW
0xff81e3f8,GetBuildDate_FW
0xff81e410,GetBuildTime_FW
0xffa48698,GetCCDTemperature
0xffa48698,GetCCDTemperature_FW
0xffa68a3c,GetCdsGainValue_FW
0xff81aadc,GetCh_FW
0xff9b6a30,GetCOBJOnMulti_FW
0xffa672b4,GETCRWEVALUATIONVALUEWITHMECHASHUTTER_FW
0xffa67358,GETCRWEVALUATIONVALUEWITHOUTMECHASHUTTER_FW
0xffa690a4,GetCurrentAvValue
0xffa690a4,GetCurrentAvValue_FW
0xff98cdd8,GetCurrentCaptureModeType_FW
0xff93dab8,GetCurrentDigitalZoomPosition_FW
0xffa68e04,GetCurrentExposureTime_FW
0xff93dd7c,GetCurrentFocusDistance_FW
0xffa6ac58,GetCurrentFocusLensPosition_FW
0xff93d844,GetCurrentOpticalZoomPosition_FW
0xffa68e1c,GetCurrentShutterSpeed_FW
0xffa6ac00,GetCurrentTargetDistance
0xffa6ac00,GetCurrentTargetDistance_FW
0xffa6a298,GetCurrentZoomLensDirection_FW
0xffa6a76c,GetCurrentZoomLensPoint_FW
0xffa6a778,GetCurrentZoomLensPosition_FW
0xff99f8c4,GetDay_FW
0xff92225c,GetDefectSpecification_FW
0xff95e594,GetDialogBoxWindow_FW
0xff95ff04,GetDialogItemPosition_FW
0xff95e830,GetDialogItemPositionToDialog_FW
0xff95ff9c,GetDialogItemResolution_FW
0xff95e864,GetDialogItemResolutionToDialog_FW
0xff93dac4,GetDigitalZoomMagnification_FW
0xff8707ec,GetDrive_ClusterSize
0xff87086c,GetDrive_FreeClusters
0xff87082c,GetDrive_TotalClusters
0xff821d04,GetEventFlagValue
0xffa67210,GETEVFEVALUATIONVALUEWITHMECHASHUTTER_FW
0xffa673fc,GETEVFEVALUATIONVALUEWITHOUTMECHASHUTTER_FW
0xff81e434,GetFirmwareVersion_FW
0xffa49ddc,GetFocusActuatorCurrentPosition_FW
0xffa6abd8,GetFocusDefaultResetPosition_FW
0xff95e068,GetFocusedItemIDOfDialogItem_FW
0xffa60b90,GetFocusLensCurrentPosition_FW
0xffa49db8,GetFocusLensDriverResetDefaultPosition_FW
0xffa49d78,GetFocusLensDriverResetPosition_FW
0xffa49ba4,GetFocusLensMoveRange_FW
0xffa60bb8,GetFocusLensResetDefaultPosition_FW
0xffa60ba4,GetFocusLensResetPosition_FW
0xffa49c30,GetFocusLensSubjectDistance_FW
0xffa49c54,GetFocusLensSubjectDistanceFromLens_FW
0xffa49ca8,GetFocusLensTemperature_FW
0xffa49a5c,GetFocusPiSensorLevel_FW
0xffa49ecc,GetFocusRegisterCurrentPosition_FW
0xffa6abec,GetFocusResetPosition_FW
0xff95e624,GetFocusScopeToDialog_FW
0xff99f8f4,GetHour_FW
0xffa58bd8,GetIrisAvEvent_FW
0xff95e0a0,GetItemHandleOfDialogBox_FW
0xff82e1f4,GetLocalMemoryFreeArea_FW
0xff953770,GetLogicalEventName
0xffa67004,GETMAINFLASHEVALUATIONVALUE_FW
0xff95612c,GetMainPowerLockCounter_FW
0xff93df30,GetMaximumAv_FW
0xff93df78,GetMaximumTv_FW
0xff93d86c,GetMaxOpticalZoomMagnification_FW
0xffa4a5c4,GetMechaAdjParamData_FW
0xffa49878,GetMechaCircuitCacheDataAll_FW
0xff93dee8,GetMinimumAv_FW
0xff93df0c,GetMinimumAvForZoom_FW
0xff93df54,GetMinimumTv_FW
0xff99f924,GetMinute_FW
0xffa6e860,GetModelId_FW
0xff99f88c,GetMonth_FW
0xff93daac,GetNumberOfDigitalZoomPosition_FW
0xff93d838,GetNumberOfOpticalZoomPosition_FW
0xff822a8c,GetNumberOfPostedMessages
0xffa689b8,GetObClampValue_FW
0xffa48684,GetOpticalTemperature
0xffa48684,GetOpticalTemperature_FW
0xff93d860,GetOpticalZoomFocalLength_FW
0xff93d850,GetOpticalZoomTelePosition_FW
0xffa6df1c,GetPixelsOfViewangle_FW
0xffa670b4,GETPREFLASHEVALUATIONVALUE_FW
0xff93e100,GetProgramShiftLimitNegative_FW
0xff93e0dc,GetProgramShiftLimitPositive_FW
0xff95fc18,GetPropertyFromDialogItem_FW
0xff95dadc,GetPropertyFromDialogItemWithID_FW
0xff95fd40,GetPropertyListFromDialogItem_FW
0xff95fcb0,GetPropertyTypeFromDialogItem_FW
0xff95db10,GetPropertyTypeFromDialogItemWithID_FW
0xff99f954,GetSecond_FW
0xff951134,GetSelfControllerHandle_FW
0xff821f1c,GetSRAndDisableInterrupt
0xff994f40,GetStateOfMovieSequence_FW
0xff81ab3c,GetStringWithPrompt_FW
0xffa6daf4,GetSumYOfVRAMCenterLine_FW
0xff81ebd8,GetSystemTime_FW
0xff8247a4,GetTimeOfSystem_FW
0xffa798ec,GetTransparentMemory_FW
0xffa79944,GetTransparentMemoryPosition_FW
0xffa798cc,GetTransparentMemorySize_FW
0xffa6da44,GetVideoOutType_FW
0xff93dda4,GetWideScanStep_FW
0xff99f854,GetYear_FW
0xffa57a20,GetZoomActuatorCurrentPosition_FW
0xffa57a70,GetZoomActuatorOffsetPulse_FW
0xffa57a98,GetZoomActuatorPreviousOffsetPulse_FW
0xffa57a5c,GetZoomActuatorResetBasePosition_FW
0xffa57a84,GetZoomActuatorResetOffsetPulse_FW
0xffa57a34,GetZoomActuatorResetSensorPosition_FW
0xffa57a48,GetZoomActuatorResetSensorPulse_FW
0xffa6a918,GetZoomLensCurrent_FW
0xffa50fe8,GetZoomLensCurrentPoint,(stubs_entry_2.s)
0xffa51f18,GetZoomLensCurrentPoint_FW
0xffa51f24,GetZoomLensCurrentPosition
0xffa51f24,GetZoomLensCurrentPosition_FW
0xffa51f4c,GetZoomLensDirection_FW
0xffa520f0,GetZoomLensMechaEdgePosition_FW
0xffa6a2b8,GetZoomLensResetPlus_FW
0xffa51f38,GetZoomLensResetSensorPulse_FW
0xffa6a92c,GetZoomLensSpeed_FW
0xffa51f0c,GetZoomLensTelePoint_FW
0xffa4998c,GetZoomPiSensorLevel_FW
0xffa57a08,GetZoomSpeedLevel_FW
0xff823144,GiveSemaphore
0xff823144,GiveSemaphore_FW
0xff9a0e6c,GRClearJpegWork_FW
0xff94f7e8,HardwareDefect_FW
0xff9c59d0,HideFuncContainer_FW
0xffa73024,HitZoomSinkEndWithoutReset_FW
0xffa72fa4,HitZoomSinkEndWithReset_FW
0xffa73140,HitZoomTeleEndWithoutReset_FW
0xffa730c0,HitZoomTeleEndWithReset_FW
0xff923b88,imgtbl.InitImgTbl_FW
0xff923ba8,imgtbl.ShowImgTblInfo_FW
0xff923b98,imgtbl.TermImgTbl_FW
0xffa6660c,InactivateAdjLog_FW
0xffa66710,InitializeAdjustmentSystem_FW
0xffa4a3d8,InitializeCZEvent_FW
0xffa3d89c,InitializeDCPClassFunctions_FW
0xffa9e400,InitializeDeveloperAidSystem_FW
0xffa7ed6c,InitializeSoundRec_FW
0xffa7c368,InitializeTestRec_FW
0xff8a22ec,InPort_FW
0xff95f748,InstallDialogItem_FW
0xff9d9bcc,InstallMyCameraMenu_FW
0xff9d6544,InstallPlayMenu_FW
0xff9d4914,InstallRecMenu_FW
0xff9d7bf4,InstallSetupMenu_FW
0xffaa0200,IntenseLED_FW
0xffac387c,iosDevAdd
0xffac3854,iosDevDelete
0xffac3b40,iosDrvInstall
0xffa4a0e4,IrisController.GetIrisAv_FW
0xffa4a170,IrisController.GetIrisAvRange_FW
0xffa4a124,IrisController.GetIrisLimitAv_FW
0xffa4a1b4,IrisController.GetIrisMaxMechaTv_FW
0xffa4a1c8,IrisController.GetIrisMaxMechaTvOfAv_FW
0xffa4a200,IrisController.GetIrisOpenAvOfZoomWide_FW
0xffa4a1e4,IrisController.GetIrisTimeLagOfShutter_FW
0xffa4a1f0,IrisController.ReloadIrisControllerData_FW
0xffa4a260,IrisSpecification.GetBaseAvRange_FW
0xffa4a2e8,IrisSpecification.GetIrisAvCoefficientOfCurrentZoom_FW
0xffa4a2a4,IrisSpecification.GetIrisMaxMechaTv_FW
0xffa4a2b8,IrisSpecification.GetIrisMaxMechaTvOfBaseAv_FW
0xffa4a214,IrisSpecification.GetLimitBaseAv_FW
0xffa4a2d4,IrisSpecification.GetShutterTimeLagOfBaseAv_FW
0xff99c148,Is1stShotOfStitchAssist_FW
0xff9c593c,IsActivateFuncContainer_FW
0xff9c49d4,IsActiveExposureCompensationDialog_FW
0xff9e0a98,IsActiveFormat_FW
0xffa68cd4,IsAdjCdsMode_FW
0xffab8344,isalpha
0xff93e050,IsAvailableAELock_FW
0xff93de20,IsAvailableAFLock_FW
0xff93dc64,IsAvailableManualFocus_FW
0xff82fe1c,IsBootReasonSwitchActive_FW
0xff9dad0c,IsCalledStopEVF_FW
0xffab8374,isdigit
0xff9559f8,IsDisableAutoShutdown_FW
0xff93d40c,IsEmptyWriteCache_FW
0xff9e12dc,IsEnableFirmUpgradeMenu_FW
0xffa49738,IsEnableMechaCircuit_FW
0xffa497a8,IsEnableMechaPiCircuit_FW
0xff96c410,IsEnableRefreshPhysicalScreen_FW
0xffa6e138,IsEVFDrive_FW
0xffa63e5c,IsFactoryMode_FW
0xffa49e5c,IsFocusActuatorResetSensorPlusSide_FW
0xffa49d10,IsFocusLensOutside_FW
0xff93d654,IsLensExtend_FW
0xffa5043c,IsLensOutside_FW
0xffa66648,IsLogOutType_FW
0xffab83a4,islower
0xff93e66c,ISOff_FW
0xff93e664,ISOn_FW
0xff93e5e4,ISOSpeedChanged_FW
0xff9dbfb0,IsOutOfRangeCalendar_FW
0xff82fe0c,IsPhysicalSwitchActive_FW
0xffab83d4,ispunct
0xffab83ec,isspace
0xffab8404,isupper
0xff93ed14,IsWarningBlurring_FW
0xffab841c,isxdigit
0xffa57ac4,IsZoomActuatorResetSensorPlusSide_FW
0xffa4155c,kbd_pwr_off,(stubs_entry_2.s)
0xff95f5ec,KeepDefaultMoveFocusEventToDialog_FW
0xff93e804,LcdBrightnessMenuIn_FW
0xff93e844,LcdBrightnessMenuOut_FW
0xff9289e0,LcdCon_SaveBackLightParameter_FW
0xff928788,LcdCon_SaveLcdAdjParameter_FW
0xff928ad0,LcdCon_SetBackLightBrightness_FW
0xff9287e0,LcdCon_SetBackLightParameter_FW
0xff928594,LcdCon_SetLcdAdjParameter_FW
0xff928944,LcdCon_ShowBackLightParameter_FW
0xff928728,LcdCon_ShowLcdAdjParameter_FW
0xff928a50,LcdCon_ShowLcdSettingParameter_FW
0xffa62dbc,LEDDrive
